eventID,basisOfRecord,occurrenceID,individualCount,identificationVerificationStatus,scientificName,kingdom,vernacularName
VIS_20609,HumanObservation,VIS_20609,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20610,HumanObservation,VIS_20610,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20611,HumanObservation,VIS_20611,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20612,HumanObservation,VIS_20612,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20613,HumanObservation,VIS_20613,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20614,HumanObservation,VIS_20614,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20615,HumanObservation,VIS_20615,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20616,HumanObservation,VIS_20616,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20617,HumanObservation,VIS_20617,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20618,HumanObservation,VIS_20618,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20619,HumanObservation,VIS_20619,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20620,HumanObservation,VIS_20620,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20621,HumanObservation,VIS_20621,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20622,HumanObservation,VIS_20622,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20623,HumanObservation,VIS_20623,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20624,HumanObservation,VIS_20624,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20625,HumanObservation,VIS_20625,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20626,HumanObservation,VIS_20626,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20627,HumanObservation,VIS_20627,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20628,HumanObservation,VIS_20628,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20664,HumanObservation,VIS_20664,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20665,HumanObservation,VIS_20665,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20666,HumanObservation,VIS_20666,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20667,HumanObservation,VIS_20667,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20668,HumanObservation,VIS_20668,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20669,HumanObservation,VIS_20669,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20670,HumanObservation,VIS_20670,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20671,HumanObservation,VIS_20671,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20672,HumanObservation,VIS_20672,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20673,HumanObservation,VIS_20673,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20674,HumanObservation,VIS_20674,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20675,HumanObservation,VIS_20675,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20676,HumanObservation,VIS_20676,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20677,HumanObservation,VIS_20677,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20678,HumanObservation,VIS_20678,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20679,HumanObservation,VIS_20679,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20680,HumanObservation,VIS_20680,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20681,HumanObservation,VIS_20681,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20682,HumanObservation,VIS_20682,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20683,HumanObservation,VIS_20683,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20684,HumanObservation,VIS_20684,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20685,HumanObservation,VIS_20685,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20686,HumanObservation,VIS_20686,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20687,HumanObservation,VIS_20687,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20688,HumanObservation,VIS_20688,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20689,HumanObservation,VIS_20689,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20690,HumanObservation,VIS_20690,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20691,HumanObservation,VIS_20691,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20692,HumanObservation,VIS_20692,1,verified by experts,Gasterosteus aculeatus,Animalia,driedoornige stekelbaars
VIS_20693,HumanObservation,VIS_20693,1,verified by experts,Gasterosteus aculeatus,Animalia,driedoornige stekelbaars
VIS_20694,HumanObservation,VIS_20694,4,verified by experts,Gasterosteus aculeatus,Animalia,driedoornige stekelbaars
VIS_20695,HumanObservation,VIS_20695,25,verified by experts,Gasterosteus aculeatus,Animalia,driedoornige stekelbaars
VIS_20697,HumanObservation,VIS_20697,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_20698,HumanObservation,VIS_20698,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_20699,HumanObservation,VIS_20699,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_20700,HumanObservation,VIS_20700,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_20701,HumanObservation,VIS_20701,1,verified by experts,Cyprinus carpio,Animalia,karper
VIS_20702,HumanObservation,VIS_20702,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20703,HumanObservation,VIS_20703,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20704,HumanObservation,VIS_20704,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_20705,HumanObservation,VIS_20705,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20706,HumanObservation,VIS_20706,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20707,HumanObservation,VIS_20707,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20708,HumanObservation,VIS_20708,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20709,HumanObservation,VIS_20709,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20710,HumanObservation,VIS_20710,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20711,HumanObservation,VIS_20711,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20712,HumanObservation,VIS_20712,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20716,HumanObservation,VIS_20716,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20717,HumanObservation,VIS_20717,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20718,HumanObservation,VIS_20718,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20719,HumanObservation,VIS_20719,1,verified by experts,Cyprinus carpio,Animalia,karper
VIS_20724,HumanObservation,VIS_20724,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_20725,HumanObservation,VIS_20725,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20726,HumanObservation,VIS_20726,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20727,HumanObservation,VIS_20727,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20728,HumanObservation,VIS_20728,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20729,HumanObservation,VIS_20729,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20730,HumanObservation,VIS_20730,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20731,HumanObservation,VIS_20731,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20732,HumanObservation,VIS_20732,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20733,HumanObservation,VIS_20733,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20734,HumanObservation,VIS_20734,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20735,HumanObservation,VIS_20735,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20736,HumanObservation,VIS_20736,1,verified by experts,Aspius aspius,Animalia,roofblei
VIS_20737,HumanObservation,VIS_20737,1,verified by experts,Cyprinus carpio,Animalia,karper
VIS_20738,HumanObservation,VIS_20738,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20739,HumanObservation,VIS_20739,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20740,HumanObservation,VIS_20740,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20741,HumanObservation,VIS_20741,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20742,HumanObservation,VIS_20742,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20745,HumanObservation,VIS_20745,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20746,HumanObservation,VIS_20746,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20747,HumanObservation,VIS_20747,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20748,HumanObservation,VIS_20748,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20749,HumanObservation,VIS_20749,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20750,HumanObservation,VIS_20750,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20751,HumanObservation,VIS_20751,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20752,HumanObservation,VIS_20752,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20753,HumanObservation,VIS_20753,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20754,HumanObservation,VIS_20754,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20755,HumanObservation,VIS_20755,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20756,HumanObservation,VIS_20756,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20757,HumanObservation,VIS_20757,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20758,HumanObservation,VIS_20758,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20759,HumanObservation,VIS_20759,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20760,HumanObservation,VIS_20760,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20761,HumanObservation,VIS_20761,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20762,HumanObservation,VIS_20762,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20763,HumanObservation,VIS_20763,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20764,HumanObservation,VIS_20764,1,verified by experts,Faxonius limosus,Animalia,gevlekte Amerikaanse rivierkreeft
VIS_20765,HumanObservation,VIS_20765,1,verified by experts,Stizostedion lucoperca,Animalia,snoekbaars
VIS_20766,HumanObservation,VIS_20766,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20767,HumanObservation,VIS_20767,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20768,HumanObservation,VIS_20768,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20769,HumanObservation,VIS_20769,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20770,HumanObservation,VIS_20770,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20771,HumanObservation,VIS_20771,1,verified by experts,Abramis brama,Animalia,brasem
VIS_20772,HumanObservation,VIS_20772,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20773,HumanObservation,VIS_20773,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20774,HumanObservation,VIS_20774,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20775,HumanObservation,VIS_20775,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20776,HumanObservation,VIS_20776,1,verified by experts,Faxonius limosus,Animalia,gevlekte Amerikaanse rivierkreeft
VIS_20777,HumanObservation,VIS_20777,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20778,HumanObservation,VIS_20778,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20779,HumanObservation,VIS_20779,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20780,HumanObservation,VIS_20780,1,verified by experts,Pungitius pungitius,Animalia,tiendoornige stekelbaars
VIS_20781,HumanObservation,VIS_20781,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_20782,HumanObservation,VIS_20782,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20783,HumanObservation,VIS_20783,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_20784,HumanObservation,VIS_20784,51,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20785,HumanObservation,VIS_20785,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20786,HumanObservation,VIS_20786,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20787,HumanObservation,VIS_20787,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20788,HumanObservation,VIS_20788,18,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20792,HumanObservation,VIS_20792,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20793,HumanObservation,VIS_20793,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20794,HumanObservation,VIS_20794,1,verified by experts,Pseudorasbora parva,Animalia,blauwbandgrondel
VIS_20795,HumanObservation,VIS_20795,1,verified by experts,Pseudorasbora parva,Animalia,blauwbandgrondel
VIS_20796,HumanObservation,VIS_20796,29,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20802,HumanObservation,VIS_20802,24,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20803,HumanObservation,VIS_20803,32,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20804,HumanObservation,VIS_20804,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20805,HumanObservation,VIS_20805,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20806,HumanObservation,VIS_20806,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20809,HumanObservation,VIS_20809,71,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20810,HumanObservation,VIS_20810,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20811,HumanObservation,VIS_20811,1,verified by experts,Pseudorasbora parva,Animalia,blauwbandgrondel
VIS_20812,HumanObservation,VIS_20812,1,verified by experts,Pseudorasbora parva,Animalia,blauwbandgrondel
VIS_20813,HumanObservation,VIS_20813,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_20814,HumanObservation,VIS_20814,1,verified by experts,Gobio gobio,Animalia,riviergrondel
VIS_20815,HumanObservation,VIS_20815,210,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20819,HumanObservation,VIS_20819,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20820,HumanObservation,VIS_20820,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20821,HumanObservation,VIS_20821,281,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20822,HumanObservation,VIS_20822,108,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20823,HumanObservation,VIS_20823,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_20824,HumanObservation,VIS_20824,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20825,HumanObservation,VIS_20825,1,verified by experts,Cyprinus carpio,Animalia,karper
VIS_20826,HumanObservation,VIS_20826,70,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20827,HumanObservation,VIS_20827,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20829,HumanObservation,VIS_20829,95,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20830,HumanObservation,VIS_20830,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20831,HumanObservation,VIS_20831,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20832,HumanObservation,VIS_20832,61,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20833,HumanObservation,VIS_20833,3,verified by experts,Procambarus clarkii,Animalia,rode Amerikaanse rivierkreeft
VIS_20834,HumanObservation,VIS_20834,1,verified by experts,Cyprinus carpio,Animalia,karper
VIS_20835,HumanObservation,VIS_20835,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20836,HumanObservation,VIS_20836,1,verified by experts,Esox lucius,Animalia,snoek
VIS_20838,HumanObservation,VIS_20838,1,verified by experts,Gymnocephalus cernua,Animalia,pos
VIS_20839,HumanObservation,VIS_20839,3,verified by experts,Lithobates catesbeianus,Animalia,Amerikaanse stierkikker
VIS_20840,HumanObservation,VIS_20840,11,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20841,HumanObservation,VIS_20841,14,verified by experts,Procambarus clarkii,Animalia,rode Amerikaanse rivierkreeft
VIS_20842,HumanObservation,VIS_20842,8,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20843,HumanObservation,VIS_20843,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20844,HumanObservation,VIS_20844,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20845,HumanObservation,VIS_20845,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20848,HumanObservation,VIS_20848,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20849,HumanObservation,VIS_20849,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20850,HumanObservation,VIS_20850,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20851,HumanObservation,VIS_20851,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20852,HumanObservation,VIS_20852,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20853,HumanObservation,VIS_20853,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20854,HumanObservation,VIS_20854,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20855,HumanObservation,VIS_20855,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20856,HumanObservation,VIS_20856,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20857,HumanObservation,VIS_20857,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20858,HumanObservation,VIS_20858,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20859,HumanObservation,VIS_20859,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20860,HumanObservation,VIS_20860,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20861,HumanObservation,VIS_20861,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_20862,HumanObservation,VIS_20862,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_20865,HumanObservation,VIS_20865,15,verified by experts,Eriocheir sinensis,Animalia,Chinese wolhandkrab
VIS_20866,HumanObservation,VIS_20866,2,verified by experts,Procambarus clarkii,Animalia,rode Amerikaanse rivierkreeft
