ObservationIdentifier,DateOfObservation,SamplingProtocol,LengtSpecimen_Cm,WeightSpecimen_Gram,LengthOfTime_Min,LengthOfLocation_Meter,Oxygen_MgPerL,Oxygen_PercentSaturation,Conductivity_MicroSPerCm,Temperature_Celsius,Location,XCoordinaat,YCoordinaat,ID,Waterbody,CoordinateUncertainty,ESRI_OID,Shape
VIS_10524,2019-05-14T00:00:00,targeted monitoring,8.70000000,5.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10524,,15,8522,POINT (199793.56200000 215913.27060000)
VIS_10525,2019-05-14T00:00:00,targeted monitoring,8.00000000,5.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10525,,15,8523,POINT (199793.56200000 215913.27060000)
VIS_10526,2019-05-14T00:00:00,targeted monitoring,8.00000000,3.70000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10526,,15,8524,POINT (199793.56200000 215913.27060000)
VIS_10527,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10527,,15,8525,POINT (199793.56200000 215913.27060000)
VIS_10528,2019-05-14T00:00:00,targeted monitoring,8.00000000,5.60000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10528,,15,8526,POINT (199793.56200000 215913.27060000)
VIS_10529,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.30000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10529,,15,8527,POINT (199793.56200000 215913.27060000)
VIS_10530,2019-05-14T00:00:00,targeted monitoring,7.00000000,2.40000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10530,,15,8528,POINT (199793.56200000 215913.27060000)
VIS_10531,2019-05-14T00:00:00,targeted monitoring,4.50000000,1.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10531,,15,8529,POINT (199793.56200000 215913.27060000)
VIS_10532,2019-05-14T00:00:00,targeted monitoring,5.10000000,1.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10532,,15,8530,POINT (199793.56200000 215913.27060000)
VIS_10533,2019-05-14T00:00:00,targeted monitoring,8.40000000,4.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10533,,15,8531,POINT (199793.56200000 215913.27060000)
VIS_10534,2019-05-14T00:00:00,targeted monitoring,5.00000000,0.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10534,,15,8532,POINT (199793.56200000 215913.27060000)
VIS_10535,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10535,,15,8533,POINT (199793.56200000 215913.27060000)
VIS_10536,2019-05-14T00:00:00,targeted monitoring,7.80000000,3.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10536,,15,8534,POINT (199793.56200000 215913.27060000)
VIS_10537,2019-05-14T00:00:00,targeted monitoring,5.50000000,1.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10537,,15,8535,POINT (199793.56200000 215913.27060000)
VIS_10538,2019-05-14T00:00:00,targeted monitoring,8.40000000,4.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10538,,15,8536,POINT (199793.56200000 215913.27060000)
VIS_10539,2019-05-14T00:00:00,targeted monitoring,5.00000000,1.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10539,,15,8537,POINT (199793.56200000 215913.27060000)
VIS_10540,2019-05-14T00:00:00,targeted monitoring,5.00000000,1.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10540,,15,8538,POINT (199793.56200000 215913.27060000)
VIS_10541,2019-05-14T00:00:00,targeted monitoring,13.50000000,29.60000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10541,,15,8539,POINT (199793.56200000 215913.27060000)
VIS_10549,2019-05-14T00:00:00,targeted monitoring,7.40000000,2.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10549,,15,8540,POINT (199793.56200000 215913.27060000)
VIS_10550,2019-05-14T00:00:00,targeted monitoring,10.20000000,10.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10550,,15,8541,POINT (199793.56200000 215913.27060000)
VIS_10551,2019-05-14T00:00:00,targeted monitoring,11.20000000,16.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10551,,15,8542,POINT (199793.56200000 215913.27060000)
VIS_10552,2019-05-14T00:00:00,targeted monitoring,9.20000000,8.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10552,,15,8543,POINT (199793.56200000 215913.27060000)
VIS_10553,2019-05-14T00:00:00,targeted monitoring,10.00000000,8.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10553,,15,8544,POINT (199793.56200000 215913.27060000)
VIS_10554,2019-05-14T00:00:00,targeted monitoring,8.40000000,5.60000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10554,,15,8545,POINT (199793.56200000 215913.27060000)
VIS_10555,2019-05-14T00:00:00,targeted monitoring,8.30000000,5.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10555,,15,8546,POINT (199793.56200000 215913.27060000)
VIS_10556,2019-05-14T00:00:00,targeted monitoring,9.20000000,7.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10556,,15,8547,POINT (199793.56200000 215913.27060000)
VIS_10557,2019-05-14T00:00:00,targeted monitoring,10.40000000,12.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10557,,15,8548,POINT (199793.56200000 215913.27060000)
VIS_10558,2019-05-14T00:00:00,targeted monitoring,8.50000000,5.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10558,,15,8549,POINT (199793.56200000 215913.27060000)
VIS_10559,2019-05-14T00:00:00,targeted monitoring,8.20000000,6.30000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10559,,15,8550,POINT (199793.56200000 215913.27060000)
VIS_10560,2019-05-14T00:00:00,targeted monitoring,8.40000000,5.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10560,,15,8551,POINT (199793.56200000 215913.27060000)
VIS_10561,2019-05-14T00:00:00,targeted monitoring,9.20000000,7.40000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10561,,15,8552,POINT (199793.56200000 215913.27060000)
VIS_10562,2019-05-14T00:00:00,targeted monitoring,9.10000000,7.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10562,,15,8553,POINT (199793.56200000 215913.27060000)
VIS_10563,2019-05-14T00:00:00,targeted monitoring,9.10000000,7.30000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10563,,15,8554,POINT (199793.56200000 215913.27060000)
VIS_10564,2019-05-14T00:00:00,targeted monitoring,7.20000000,3.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10564,,15,8555,POINT (199793.56200000 215913.27060000)
VIS_10565,2019-05-14T00:00:00,targeted monitoring,9.30000000,7.70000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10565,,15,8556,POINT (199793.56200000 215913.27060000)
VIS_10566,2019-05-14T00:00:00,targeted monitoring,8.20000000,6.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10566,,15,8557,POINT (199793.56200000 215913.27060000)
VIS_10567,2019-05-14T00:00:00,targeted monitoring,10.40000000,12.60000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10567,,15,8558,POINT (199793.56200000 215913.27060000)
VIS_10568,2019-05-14T00:00:00,targeted monitoring,10.10000000,10.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10568,,15,8559,POINT (199793.56200000 215913.27060000)
VIS_10569,2019-05-14T00:00:00,targeted monitoring,8.00000000,5.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10569,,15,8560,POINT (199793.56200000 215913.27060000)
VIS_10570,2019-05-14T00:00:00,targeted monitoring,13.00000000,21.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10570,,15,8561,POINT (199793.56200000 215913.27060000)
VIS_10571,2019-05-14T00:00:00,targeted monitoring,9.00000000,5.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10571,,15,8562,POINT (199793.56200000 215913.27060000)
VIS_10572,2019-05-14T00:00:00,targeted monitoring,8.70000000,5.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10572,,15,8563,POINT (199793.56200000 215913.27060000)
VIS_10573,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10573,,15,8564,POINT (199793.56200000 215913.27060000)
VIS_10574,2019-05-14T00:00:00,targeted monitoring,7.60000000,4.40000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10574,,15,8565,POINT (199793.56200000 215913.27060000)
VIS_10575,2019-05-14T00:00:00,targeted monitoring,10.00000000,10.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10575,,15,8566,POINT (199793.56200000 215913.27060000)
VIS_10576,2019-05-14T00:00:00,targeted monitoring,12.00000000,16.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10576,,15,8567,POINT (199793.56200000 215913.27060000)
VIS_10577,2019-05-14T00:00:00,targeted monitoring,10.00000000,10.30000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10577,,15,8568,POINT (199793.56200000 215913.27060000)
VIS_10578,2019-05-14T00:00:00,targeted monitoring,10.20000000,9.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10578,,15,8569,POINT (199793.56200000 215913.27060000)
VIS_10579,2019-05-14T00:00:00,targeted monitoring,8.50000000,6.30000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10579,,15,8570,POINT (199793.56200000 215913.27060000)
VIS_10580,2019-05-14T00:00:00,targeted monitoring,8.20000000,5.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10580,,15,8571,POINT (199793.56200000 215913.27060000)
VIS_10581,2019-05-14T00:00:00,targeted monitoring,9.20000000,10.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10581,,15,8572,POINT (199793.56200000 215913.27060000)
VIS_10582,2019-05-14T00:00:00,targeted monitoring,10.50000000,15.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10582,,15,8573,POINT (199793.56200000 215913.27060000)
VIS_10583,2019-05-14T00:00:00,targeted monitoring,8.50000000,5.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10583,,15,8574,POINT (199793.56200000 215913.27060000)
VIS_10584,2019-05-14T00:00:00,targeted monitoring,8.40000000,4.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10584,,15,8575,POINT (199793.56200000 215913.27060000)
VIS_10585,2019-05-14T00:00:00,targeted monitoring,7.20000000,2.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10585,,15,8576,POINT (199793.56200000 215913.27060000)
VIS_10586,2019-05-14T00:00:00,targeted monitoring,8.00000000,3.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10586,,15,8577,POINT (199793.56200000 215913.27060000)
VIS_10587,2019-05-14T00:00:00,targeted monitoring,6.20000000,2.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10587,,15,8578,POINT (199793.56200000 215913.27060000)
VIS_10588,2019-05-14T00:00:00,targeted monitoring,5.80000000,1.70000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10588,,15,8579,POINT (199793.56200000 215913.27060000)
VIS_10589,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.30000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10589,,15,8580,POINT (199793.56200000 215913.27060000)
VIS_10590,2019-05-14T00:00:00,targeted monitoring,7.30000000,2.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10590,,15,8581,POINT (199793.56200000 215913.27060000)
VIS_10591,2019-05-14T00:00:00,targeted monitoring,7.60000000,4.60000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10591,,15,8582,POINT (199793.56200000 215913.27060000)
VIS_10592,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10592,,15,8583,POINT (199793.56200000 215913.27060000)
VIS_10593,2019-05-14T00:00:00,targeted monitoring,9.00000000,6.40000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10593,,15,8584,POINT (199793.56200000 215913.27060000)
VIS_10594,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.40000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10594,,15,8585,POINT (199793.56200000 215913.27060000)
VIS_10595,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10595,,15,8586,POINT (199793.56200000 215913.27060000)
VIS_10596,2019-05-14T00:00:00,targeted monitoring,5.50000000,1.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10596,,15,8587,POINT (199793.56200000 215913.27060000)
VIS_10597,2019-05-14T00:00:00,targeted monitoring,5.00000000,1.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10597,,15,8588,POINT (199793.56200000 215913.27060000)
VIS_10598,2019-05-14T00:00:00,targeted monitoring,6.50000000,2.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10598,,15,8589,POINT (199793.56200000 215913.27060000)
VIS_10599,2019-05-14T00:00:00,targeted monitoring,6.80000000,2.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10599,,15,8590,POINT (199793.56200000 215913.27060000)
VIS_10600,2019-05-14T00:00:00,targeted monitoring,7.20000000,3.50000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10600,,15,8591,POINT (199793.56200000 215913.27060000)
VIS_10601,2019-05-14T00:00:00,targeted monitoring,6.70000000,2.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10601,,15,8592,POINT (199793.56200000 215913.27060000)
VIS_10602,2019-05-14T00:00:00,targeted monitoring,8.00000000,4.60000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10602,,15,8593,POINT (199793.56200000 215913.27060000)
VIS_10603,2019-05-14T00:00:00,targeted monitoring,7.00000000,2.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10603,,15,8594,POINT (199793.56200000 215913.27060000)
VIS_10604,2019-05-14T00:00:00,targeted monitoring,6.00000000,1.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10604,,15,8595,POINT (199793.56200000 215913.27060000)
VIS_10605,2019-05-14T00:00:00,targeted monitoring,7.10000000,3.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10605,,15,8596,POINT (199793.56200000 215913.27060000)
VIS_10606,2019-05-14T00:00:00,targeted monitoring,8.40000000,4.60000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10606,,15,8597,POINT (199793.56200000 215913.27060000)
VIS_10607,2019-05-14T00:00:00,targeted monitoring,6.80000000,2.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10607,,15,8598,POINT (199793.56200000 215913.27060000)
VIS_10612,2019-05-14T00:00:00,targeted monitoring,4.50000000,1.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10612,,15,8599,POINT (199793.56200000 215913.27060000)
VIS_10613,2019-05-14T00:00:00,targeted monitoring,5.00000000,2.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN1,199793.56200000,215913.27060000,10613,,15,8600,POINT (199793.56200000 215913.27060000)
VIS_10614,2019-05-14T00:00:00,targeted monitoring,8.20000000,4.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10614,,15,8601,POINT (200103.75270000 216339.24670000)
VIS_10615,2019-05-14T00:00:00,targeted monitoring,7.80000000,4.10000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10615,,15,8602,POINT (200103.75270000 216339.24670000)
VIS_10616,2019-05-14T00:00:00,targeted monitoring,5.00000000,1.60000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10616,,15,8603,POINT (200103.75270000 216339.24670000)
VIS_10617,2019-05-14T00:00:00,targeted monitoring,6.10000000,3.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10617,,15,8604,POINT (200103.75270000 216339.24670000)
VIS_10618,2019-05-14T00:00:00,targeted monitoring,5.10000000,1.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10618,,15,8605,POINT (200103.75270000 216339.24670000)
VIS_10619,2019-05-14T00:00:00,targeted monitoring,9.80000000,8.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10619,,15,8606,POINT (200103.75270000 216339.24670000)
VIS_10620,2019-05-14T00:00:00,targeted monitoring,4.50000000,0.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10620,,15,8607,POINT (200103.75270000 216339.24670000)
VIS_10621,2019-05-14T00:00:00,targeted monitoring,6.60000000,3.40000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10621,,15,8608,POINT (200103.75270000 216339.24670000)
VIS_10622,2019-05-14T00:00:00,targeted monitoring,7.80000000,4.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10622,,15,8609,POINT (200103.75270000 216339.24670000)
VIS_10623,2019-05-14T00:00:00,targeted monitoring,6.10000000,2.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10623,,15,8610,POINT (200103.75270000 216339.24670000)
VIS_10624,2019-05-14T00:00:00,targeted monitoring,6.80000000,3.30000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10624,,15,8611,POINT (200103.75270000 216339.24670000)
VIS_10625,2019-05-14T00:00:00,targeted monitoring,8.60000000,5.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10625,,15,8612,POINT (200103.75270000 216339.24670000)
VIS_10626,2019-05-14T00:00:00,targeted monitoring,7.20000000,3.70000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10626,,15,8613,POINT (200103.75270000 216339.24670000)
VIS_10627,2019-05-14T00:00:00,targeted monitoring,6.20000000,2.00000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10627,,15,8614,POINT (200103.75270000 216339.24670000)
VIS_10628,2019-05-14T00:00:00,targeted monitoring,7.10000000,2.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10628,,15,8615,POINT (200103.75270000 216339.24670000)
VIS_10629,2019-05-14T00:00:00,targeted monitoring,5.60000000,1.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10629,,15,8616,POINT (200103.75270000 216339.24670000)
VIS_10630,2019-05-14T00:00:00,targeted monitoring,5.00000000,1.20000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10630,,15,8617,POINT (200103.75270000 216339.24670000)
VIS_10631,2019-05-14T00:00:00,targeted monitoring,6.00000000,1.70000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10631,,15,8618,POINT (200103.75270000 216339.24670000)
VIS_10632,2019-05-14T00:00:00,targeted monitoring,5.00000000,1.30000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10632,,15,8619,POINT (200103.75270000 216339.24670000)
VIS_10633,2019-05-14T00:00:00,targeted monitoring,4.00000000,0.80000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10633,,15,8620,POINT (200103.75270000 216339.24670000)
VIS_10634,2019-05-14T00:00:00,targeted monitoring,4.00000000,0.70000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10634,,15,8621,POINT (200103.75270000 216339.24670000)
VIS_10635,2019-05-14T00:00:00,targeted monitoring,7.00000000,2.90000000,0,100.00000000,0,0,0,0,Zwarte Nete - ZN2,200103.75270000,216339.24670000,10635,,15,8622,POINT (200103.75270000 216339.24670000)
